2.000000000000000000e+00,9.428945379594640031e+01
2.939999999999999947e+00,8.777771080159396888e+01
4.299999999999999822e+00,8.671151916981565932e+01
6.320000000000000284e+00,9.668329275536929401e+01
9.279999999999999361e+00,1.150834407132852419e+02
1.361999999999999922e+01,1.293464548115698847e+02
2.000000000000000000e+01,1.869613817321271938e+02
2.939999999999999858e+01,2.323688256956372413e+02
