2.000000000000000000e+00,1.088340425207068733e+02
2.939999999999999947e+00,8.330473417475784004e+01
4.299999999999999822e+00,7.168413286919347627e+01
6.320000000000000284e+00,9.485540115122560678e+01
9.279999999999999361e+00,1.691252703747654493e+02
1.361999999999999922e+01,2.237333358243627970e+02
2.000000000000000000e+01,2.640487316309782386e+02
2.939999999999999858e+01,2.508889592854689283e+02
