2.000000000000000000e+00,1.026738317238570914e+02
2.939999999999999947e+00,1.098357721241882530e+02
4.299999999999999822e+00,1.126395084482486624e+02
6.320000000000000284e+00,1.070896566530993255e+02
9.279999999999999361e+00,9.946293570173314436e+01
1.361999999999999922e+01,9.544079683757335886e+01
2.000000000000000000e+01,1.069527825998447668e+02
2.939999999999999858e+01,2.155364719312950967e+02
