2.000000000000000000e+00,7.920902400854993175e+01
2.939999999999999947e+00,8.461093385486775276e+01
4.299999999999999822e+00,8.986118836749496097e+01
6.320000000000000284e+00,9.452953988592540213e+01
9.279999999999999361e+00,1.024339364653368420e+02
1.361999999999999922e+01,1.248546454830917014e+02
2.000000000000000000e+01,1.689941142791709581e+02
2.939999999999999858e+01,2.277598520920645910e+02
